year,date,id,sex,lon,lat
2015,2015-08-30T00:00:00Z,BI060056 HE119,Hona,378387,6901732
2015,2015-08-31T00:00:00Z,BI406622 Y15-133 +,Hane,654505,7056210
2015,2015-09-02T00:00:00Z,BI407116 Z15-386,Hane,469500,7047800
2015,2015-08-21T00:00:00Z,BI406721 Y15-232,Hane,506665,6930809
2015,2015-09-03T00:00:00Z,BI050245 W1113 HE97,Hane,434209,7057016
2015,2015-08-22T00:00:00Z,BI406974 Z15-244,Hona,424796,6884328
2015,2015-08-23T00:00:00Z,BI041186 ZF-303 Z15-292,Hona,422778,6913158
2015,2015-08-27T00:00:00Z,BI407338 Z15-608 +,Hane,513271,6951541
2015,2015-08-22T00:00:00Z,BI406614 Y15-125,Hane,693994,7059903
2015,2015-08-26T00:00:00Z,BI407042 Z15-312,Hona,518355,7025744
2015,2015-08-24T00:00:00Z,BI407043 Z15-313,Hona,529057,7136726
2015,2015-09-06T00:00:00Z,BI406657 Y15-168,Hane,647959,7026638
2015,2015-09-03T00:00:00Z,BI406706 Y15-217,Hane,615577,7033661
2015,2015-09-06T00:00:00Z,BI407043 Z15-313,Hona,532880,7133387
2015,2015-09-05T00:00:00Z,BI407118 Z15-388,Hane,443126,7095502
2015,2015-09-05T00:00:00Z,BI406581 Y15-092,Hane,563459,6940618
2015,2015-09-05T00:00:00Z,BI406553 Y15-064,Hona,649282,7045394
2015,2015-08-29T00:00:00Z,BI406927 Z15-197 +,Hane,537535,7131333
2015,2015-09-05T00:00:00Z,BI407225 Z15-495 +,Hona,522290,7032184
2015,2015-09-05T00:00:00Z,BI407127 Z15-397,Hane,524981,6991111
2015,2015-09-05T00:00:00Z,BI040961 Y71,Hane,626141,7059589
2015,2015-08-21T00:00:00Z,BI406809 Z15-079,Hane,540332,7135989
2015,2015-09-07T00:00:00Z,BI406949 Z15-219,Hane,569271,7088940
2015,2015-09-05T00:00:00Z,BI406585 Y15-096 +,Hane,676735,7057955
2015,2015-09-05T00:00:00Z,BI407042 Z15-312,Hona,517050,7021964
2015,2015-09-06T00:00:00Z,BI050160 AC942,Hane,683657,7064759
2015,2015-09-06T00:00:00Z,BI406629 Y15-140,Hona,650197,6996790
2015,2015-09-07T00:00:00Z,BI406652 Y15-163,Hona,638075,7067751
2015,2015-09-07T00:00:00Z,BI040887 Y1 Y15-093,Hona,652291,7027183
2015,2015-09-04T00:00:00Z,BI406653 Y15-164 +,Hona,647274,6998504
2015,2015-09-06T00:00:00Z,BI407305 Z15-575 +,Hane,483759,6977949
2015,2015-09-06T00:00:00Z,BI406676 Y15-187 +,Hane,579621,7052426
2015,2015-09-04T00:00:00Z,BI406990 Z15-260 +,Hona,513051,7130372
2015,2015-09-05T00:00:00Z,BI406561 Y15-072 +,Hane,621738,7010113
2015,2015-09-06T00:00:00Z,BI407115 Z15-385 +,Hane,488028,6983591
2015,2015-09-06T00:00:00Z,BI406956 Z15-226,Hane,532933,7130034
2015,2015-09-04T00:00:00Z,BI406622 Y15-133 +,Hane,655397,7059798
2015,2015-09-04T00:00:00Z,BI406657 Y15-168,Hane,642282,7027876
2015,2015-09-06T00:00:00Z,BI407059 Z15-329,Hona,487735,6984297
2015,2015-09-07T00:00:00Z,BI407282 Z15-552,Hona,488532,7142527
2015,2015-09-05T00:00:00Z,BI407021 Z15-291,Hona,531805,7073723
2015,2015-09-05T00:00:00Z,BI406559 Y15-070,Hane,545869,6983402
2015,2015-09-05T00:00:00Z,BI406561 Y15-072 +,Hane,621964,7009955
2015,2015-09-04T00:00:00Z,BI407118 Z15-388,Hane,436950,7068858
2015,2015-09-05T00:00:00Z,BI406663 Y15-174,Hona,645878,7033200
2015,2015-09-06T00:00:00Z,BI407305 Z15-575 +,Hane,487956,6983716
2015,2015-09-04T00:00:00Z,BI406711 Y15-222,Hane,587626,7001462
2015,2015-09-06T00:00:00Z,BI406964 Z15-234,Hona,552739,7011052
2015,2015-09-06T00:00:00Z,BI406601 Y15-112 +,Hona,519520,6943100
2015,2015-09-04T00:00:00Z,BI407340 Z15-610,Hane,438888,7003571
2015,2015-09-03T00:00:00Z,BI406553 Y15-064,Hona,646297,7052908
2015,2015-09-06T00:00:00Z,BI041134 ZF-253 +,Hona,484872,6866054
2015,2015-09-05T00:00:00Z,BI407120 Z15-390 +,Hane,559250,7092239
2015,2015-09-06T00:00:00Z,BI407368 Z15-638,Hona,481174,6876425
2015,2015-08-28T00:00:00Z,BI407147 Z15-417,Hane,464483,6972764
2015,2015-08-30T00:00:00Z,BI407313 Z15-583 +,Hona,369152,6952605
2015,2015-08-30T00:00:00Z,BI407365 Z15-635,Hona,477856,6954361
2015,2015-09-07T00:00:00Z,BI407196 Z15-466 +,Hona,571094,7088615
2015,2015-09-02T00:00:00Z,BI407010 Z15-280,Hona,486772,7087528
2015,2015-09-03T00:00:00Z,BI407108 Z15-378,Hane,515676,6891001
2015,2015-09-06T00:00:00Z,BI407350 Z15-620 +,Hona,434657,7006648
2015,2015-09-03T00:00:00Z,BI041165 ZF-285,Hona,406109,6923986
2015,2015-09-07T00:00:00Z,BI407094 Z15-364,Hona,492637,6913290
2015,2015-08-24T00:00:00Z,BI407352 Z15-622 +,Hona,527491,7143833
2015,2015-08-25T00:00:00Z,BI407270 Z15-540 +,Hona,524851,7148823
2015,2015-08-23T00:00:00Z,BI405773 NT120 +,Hane,693989,7059910
2015,2015-08-27T00:00:00Z,BI406953 Z15-223,Hane,551632,7076398
2015,2015-08-24T00:00:00Z,BI406697 Y15-208,Hona,654706,7054478
2015,2015-08-27T00:00:00Z,BI407081 Z15-351,Hona,522659,7033777
2015,2015-08-26T00:00:00Z,BI406953 Z15-223,Hane,555105,7074814
2015,2015-08-24T00:00:00Z,BI406588 Y15-099,Hona,654717,7054423
2015,2015-08-25T00:00:00Z,BI405021 NT117 +,Hona,440207,7164157
2015,2015-08-27T00:00:00Z,BI041499 ZM-321 Y15-179 +,Hane,605445,6986040
2015,2015-08-23T00:00:00Z,BI407145 Z15-415,Hona,513111,6982530
2015,2015-09-07T00:00:00Z,BI406665 Y15-176,Hane,530200,6940426
2015,2015-09-07T00:00:00Z,BI407025 Z15-295 +,Hona,436350,6890331
2015,2015-09-07T00:00:00Z,BI407115 Z15-385 +,Hane,489034,6955127
2015,2015-09-05T00:00:00Z,BI407332 Z15-602,Hona,506753,7111699
2015,2015-09-07T00:00:00Z,BI080374 X12-179,Hane,528733,6995303
2015,2015-09-07T00:00:00Z,BI406563 Y15-074,Hane,620950,7022766
2015,2015-09-07T00:00:00Z,BI406660 Y15-171 +,Hane,595133,6945707
2015,2015-09-07T00:00:00Z,BI406891 Z15-161,Hane,418568,6887126
2015,2015-09-08T00:00:00Z,BI406555 Y15-066 +,Hane,504050,6921692
2015,2015-09-07T00:00:00Z,BI080293 X12-099,Hane,484547,6911924
2015,2015-09-07T00:00:00Z,BI041054 ZF-163 Z15-643,Hona,533232,7033808
2015,2015-09-07T00:00:00Z,BI407109 Z15-379 +,Hane,441176,7002621
2015,2015-09-04T00:00:00Z,BI407010 Z15-280,Hona,486940,7086923
2015,2015-09-07T00:00:00Z,BI407185 Z15-455,Hona,540139,7024478
2015,2015-09-07T00:00:00Z,BI041387 ZM-192,Hane,497964,6903293
2015,2015-09-07T00:00:00Z,BI407013 Z15-283,Hona,542959,7115791
2015,2015-09-08T00:00:00Z,BI407305 Z15-575 +,Hane,485571,6992033
2015,2015-09-07T00:00:00Z,BI407297 W1902 Z15-567,Hane,548361,7011259
2015,2015-09-07T00:00:00Z,BI407320 Z15-590,Hona,513049,7100791
2015,2015-09-08T00:00:00Z,BI407250 Z15-520 +,Hona,426588,6915570
2015,2015-09-08T00:00:00Z,BI407080 Z15-350,Hane,534519,7032453
2015,2015-09-07T00:00:00Z,BI041489 ZM-310,Hane,558295,6970618
2015,2015-09-07T00:00:00Z,BI406652 Y15-163,Hona,640589,7075540
2015,2015-09-06T00:00:00Z,BI406838 Z15-108 +,Hona,440208,6917360
2015,2015-09-07T00:00:00Z,BI406665 Y15-176,Hane,529559,6941843
2015,2015-09-07T00:00:00Z,BI407331 Z15-601,Hane,451388,6915838
2015,2015-09-07T00:00:00Z,BI406638 Y15-149 +,Hane,576618,6942865
2015,2015-09-07T00:00:00Z,BI407305 Z15-575 +,Hane,487198,6980350
2015,2015-09-07T00:00:00Z,BI080265 X12-072 +,Hane,499963,6928377
2015,2015-09-07T00:00:00Z,BI407202 Z15-472,Hona,522792,7074013
2015,2015-09-07T00:00:00Z,BI406962 Z15-232,Hane,529308,7132726
2015,2015-09-06T00:00:00Z,BI407241 Z15-511,Hona,451874,7164524
2015,2015-09-07T00:00:00Z,BI406998 Z15-268,Hona,426893,6882691
2015,2015-09-07T00:00:00Z,BI041493 ZM-316,Hane,524376,7033811
2015,2015-09-07T00:00:00Z,BI407362 Z15-632,Hane,495063,6968341
2015,2015-09-07T00:00:00Z,BI406993 Z15-263,Hona,428562,6891542
2015,2015-09-08T00:00:00Z,BI406640 Y15-151 +,Hane,623331,6999805
2015,2015-09-07T00:00:00Z,BI406651 Y15-162 +,Hona,570338,7018966
2015,2015-09-08T00:00:00Z,BI407045 Z15-315,Hane,427397,6921889
2015,2015-09-08T00:00:00Z,BI407117 Z15-387 +,Hona,423155,6888760
2015,2015-09-08T00:00:00Z,BI406998 Z15-268,Hona,429000,6882890
2015,2015-09-08T00:00:00Z,BI406928 Z15-198,Hona,506064,7058330
2015,2015-09-08T00:00:00Z,BI407047 Z15-317,Hane,527790,6985644
2015,2015-09-09T00:00:00Z,BI407307 Z15-577,Hane,437953,7004244
2015,2015-09-08T00:00:00Z,BI407117 Z15-387 +,Hona,423207,6888831
2015,2015-09-07T00:00:00Z,BI406845 Z15-115,Hane,488311,7082452
2015,2015-09-07T00:00:00Z,BI041039 ZF-15 Z15-121,Hona,376592,6921682
2015,2015-09-07T00:00:00Z,BI407158 Z15-428 +,Hona,461101,7158310
2015,2015-09-07T00:00:00Z,BI407336 Z15-606,Hona,442877,6921606
2015,2015-09-08T00:00:00Z,BI407117 Z15-387 +,Hona,423204,6888833
2015,2015-09-08T00:00:00Z,BI041186 ZF-303 Z15-292,Hona,423892,6927526
2015,2015-09-08T00:00:00Z,BI407106 Z15-376,Hane,487887,6901535
2015,2015-09-08T00:00:00Z,BI407189 Z15-459 +,Hona,420440,6925897
2015,2015-09-07T00:00:00Z,BI406407 NT132 +,Hane,472626,7145410
2015,2015-08-29T00:00:00Z,BI407261 Z15-531 +,Hona,460992,7080245
2015,2015-09-08T00:00:00Z,BI407117 Z15-387 +,Hona,424825,6884043
2015,2015-09-08T00:00:00Z,BI407331 Z15-601,Hane,450422,6914926
2015,2015-09-08T00:00:00Z,BI406571 Y15-082 +,Hona,592286,6946456
2015,2015-09-09T00:00:00Z,BI406978 Z15-248,Hane,552804,7065276
2015,2015-09-09T00:00:00Z,BI407279 Z15-549 +,Hane,422896,6890463
2015,2015-09-07T00:00:00Z,BI407021 Z15-291,Hona,541787,7066055
2015,2015-09-09T00:00:00Z,BI407212 Z15-482,Hona,567587,7088438
2015,2015-09-07T00:00:00Z,BI407065 Z15-335 +,Hona,524538,7094023
2015,2015-09-08T00:00:00Z,BI407216 Z15-486 +,Hona,399712,6889717
2015,2015-09-07T00:00:00Z,BI407102 Z15-372,Hona,557506,7009819
2015,2015-09-07T00:00:00Z,BI407117 Z15-387 +,Hona,421620,6886462
2015,2015-09-09T00:00:00Z,BI041076 ZF-188 Z15-555,Hona,488180,6978328
2015,2015-09-07T00:00:00Z,BI407278 Z15-548 +,Hane,407546,6959277
2015,2015-09-08T00:00:00Z,BI406973 Z15-243 +,Hona,409207,6969235
2015,2015-09-08T00:00:00Z,BI407195 Z15-465 +,Hona,530917,7150513
2015,2015-09-08T00:00:00Z,BI407135 Z15-405,Hane,522213,7098869
2015,2015-09-08T00:00:00Z,BI407270 Z15-540 +,Hona,532383,7151436
2015,2015-09-07T00:00:00Z,BI407317 Z15-587 +,Hane,437874,6914205
2015,2015-09-08T00:00:00Z,BI407115 Z15-385 +,Hane,494507,6978835
2015,2015-09-07T00:00:00Z,BI406549 Y15-060,Hona,590948,6979056
2015,2015-09-08T00:00:00Z,BI406563 Y15-074,Hane,625762,7023122
2015,2015-09-08T00:00:00Z,BI040977 Y9,Hona,675848,7039313
2015,2015-09-08T00:00:00Z,BI406523 Y15-034,Hona,622878,7079772
2015,2015-09-07T00:00:00Z,BI041370 ZM-173 Z15-171,Hane,526892,6949331
2015,2015-09-08T00:00:00Z,BI406981 Z15-251,Hane,592859,6984615
2015,2015-09-07T00:00:00Z,BI406995 Z15-265,Hane,526666,6951605
2015,2015-09-08T00:00:00Z,BI041066 ZF-177 Z15-194,Hona,420629,7011007
2015,2015-09-08T00:00:00Z,BI406679 Y15-190,Hona,672788,7064725
2015,2015-08-28T00:00:00Z,BI406818 Z15-088,Hane,451601,7085382
2015,2015-09-07T00:00:00Z,BI406942 Z15-212,Hane,533001,7072173
2015,2015-09-07T00:00:00Z,BI407193 Z15-463,Hane,471113,7050034
2015,2015-09-04T00:00:00Z,BI407049 Z15-319,Hona,544837,7064927
2015,2015-09-09T00:00:00Z,BI407124 Z15-394,Hona,554226,7031915
2015,2015-09-08T00:00:00Z,BI080374 X12-179,Hane,526468,6993895
2015,2015-09-08T00:00:00Z,BI041257 ZF-52 Z15-344,Hona,492575,7131663
2015,2015-09-08T00:00:00Z,BI080374 X12-179,Hane,529956,6983181
2015,2015-09-07T00:00:00Z,BI041177 ZF-296 +,Hona,404070,6926400
2015,2015-09-08T00:00:00Z,BI041387 ZM-192,Hane,484177,6912303
2015,2015-09-09T00:00:00Z,BI407212 Z15-482,Hona,571910,7087223
2015,2015-09-07T00:00:00Z,BI406813 Z15-083,Hona,398725,6923736
2015,2015-09-08T00:00:00Z,BI406526 Y15-037,Hona,526160,6931523
2015,2015-09-08T00:00:00Z,BI406939 Z15-209,Hane,446394,7061723
2015,2015-09-08T00:00:00Z,BI407114 Z15-384,Hona,516319,7077398
2015,2015-09-08T00:00:00Z,BI406603 Y15-114 +,Hane,633839,7031575
2015,2015-09-08T00:00:00Z,BI406556 Y15-067,Hane,665243,7050775
2015,2015-09-07T00:00:00Z,BI407362 Z15-632,Hane,496207,6968200
2015,2015-09-08T00:00:00Z,BI406556 Y15-067,Hane,667925,7050629
2015,2015-09-09T00:00:00Z,BI406612 Y15-123,Hane,650665,6985982
2015,2015-09-08T00:00:00Z,BI407047 Z15-317,Hane,518788,7004250
2015,2015-09-08T00:00:00Z,BI407305 Z15-575 +,Hane,486402,6981275
2015,2015-09-09T00:00:00Z,BI041124 ZF-244,Hona,488753,6891929
2015,2015-09-09T00:00:00Z,BI407095 Z15-365 +,Hane,523167,7119978
2015,2015-09-07T00:00:00Z,BI407145 Z15-415,Hona,514083,6985576
2015,2015-09-09T00:00:00Z,BI407115 Z15-385 +,Hane,501639,6973448
2015,2015-09-10T00:00:00Z,BI406981 Z15-251,Hane,595754,6982944
2015,2015-09-09T00:00:00Z,BI407040 Z15-310 +,Hane,563973,6955842
2015,2015-09-09T00:00:00Z,BI407349 Z15-619,Hona,564946,6962766
2015,2015-09-09T00:00:00Z,BI407297 W1902 Z15-567,Hane,552464,7013166
2015,2015-09-05T00:00:00Z,BI040887 Y1 Y15-093,Hona,666459,7028277
2015,2015-09-08T00:00:00Z,BI406605 Y15-116 +,Hona,671121,7041915
2015,2015-09-07T00:00:00Z,BI406549 Y15-060,Hona,606205,6959180
2015,2015-09-09T00:00:00Z,BI407360 Z15-630,Hona,404816,6917890
2015,2015-09-09T00:00:00Z,BI050098 AC9204 +,Hane,541542,7041645
2015,2015-09-08T00:00:00Z,BI407297 W1902 Z15-567,Hane,553353,7011002
2015,2015-09-08T00:00:00Z,BI406860 Z15-130,Hona,413124,6962187
2015,2015-09-09T00:00:00Z,BI407340 Z15-610,Hane,437483,7005274
2015,2015-09-09T00:00:00Z,BI407130 Z15-400,Hona,499233,7041470
2015,2015-09-09T00:00:00Z,BI407258 Z15-528,Hona,488201,6907966
2015,2015-09-09T00:00:00Z,BI407069 Z15-339 +,Hane,553865,7018692
2015,2015-09-09T00:00:00Z,BI407185 Z15-455,Hona,538894,7024967
2015,2015-09-09T00:00:00Z,BI407133 Z15-403 +,Hane,476506,6941570
2015,2015-09-10T00:00:00Z,BI406604 Y15-115 +,Hane,673172,7060596
2015,2015-09-10T00:00:00Z,BI407142 Z15-412,Hona,489317,6882725
2015,2015-09-09T00:00:00Z,BI406988 Z15-258 +,Hona,452201,7001582
2015,2015-09-09T00:00:00Z,BI041076 ZF-188 Z15-555,Hona,485176,6970161
2015,2015-09-08T00:00:00Z,BI403873 NT109 +,Hane,390306,7001045
2015,2015-09-09T00:00:00Z,BI041124 ZF-244,Hona,487979,6894277
2015,2015-09-09T00:00:00Z,BI407258 Z15-528,Hona,488198,6907964
2015,2015-09-09T00:00:00Z,BI407297 W1902 Z15-567,Hane,553643,7012247
2015,2015-09-08T00:00:00Z,BI041124 ZF-244,Hona,488198,6907965
2015,2015-09-09T00:00:00Z,BI406550 Y15-061,Hane,647318,7046481
2015,2015-09-07T00:00:00Z,BI406583 Y15-094,Hona,649504,7068525
2015,2015-09-07T00:00:00Z,BI406589 Y15-100,Hona,647443,7069841
2015,2015-09-08T00:00:00Z,BI080374 X12-179,Hane,535409,6981559
2015,2015-09-09T00:00:00Z,BI406658 Y15-169,Hona,673606,7054629
2015,2015-08-29T00:00:00Z,BI407328 Z15-598,Hane,554226,7031912
2015,2015-09-10T00:00:00Z,BI406627 Y15-138,Hane,667015,7046509
2015,2015-09-09T00:00:00Z,BI407108 Z15-378,Hane,513654,6909750
2015,2015-09-09T00:00:00Z,BI406956 Z15-226,Hane,522558,7123555
2015,2015-09-09T00:00:00Z,BI406738 Z15-008 +,Hona,498316,7098385
2015,2015-09-09T00:00:00Z,BI041103 ZF-218,Hona,458462,6943206
2015,2015-09-09T00:00:00Z,BI407231 Z15-501,Hane,476732,6933578
2015,2015-09-10T00:00:00Z,BI407242 Z15-512,Hane,551818,7017315
2015,2015-09-07T00:00:00Z,BI407186 Z15-456,Hane,538984,6966509
2015,2015-09-09T00:00:00Z,BI407186 Z15-456,Hane,536418,6977617
2015,2015-09-07T00:00:00Z,BI407007 Z15-277,Hona,416627,6881730
2015,2015-09-05T00:00:00Z,BI040619 W9908 ZF-321 Z15-273,Hona,513223,6887738
2015,2015-09-10T00:00:00Z,BI407130 Z15-400,Hona,507218,7045705
2015,2015-09-08T00:00:00Z,BI406981 Z15-251,Hane,596657,6981483
2015,2015-09-08T00:00:00Z,BI407267 Z15-537 +,Hane,478312,6956796
2015,2015-09-09T00:00:00Z,BI406799 Z15-069 +,Hona,464131,7056396
2015,2015-09-09T00:00:00Z,BI407176 Z15-446,Hane,485995,7136556
2015,2015-09-08T00:00:00Z,BI407294 Z15-564,Hona,499816,6973543
2015,2015-09-08T00:00:00Z,BI406560 Y15-071,Hona,656706,7050582
2015,2015-09-08T00:00:00Z,BI406663 Y15-174,Hona,650417,7031513
2015,2015-09-09T00:00:00Z,BI406683 Y15-194,Hona,644136,7071414
2015,2015-09-07T00:00:00Z,BI406847 Z15-117,Hona,446250,6901131
2015,2015-09-09T00:00:00Z,BI041383 ZM-188 Z15-484 +,Hane,476448,6941601
2015,2015-09-09T00:00:00Z,BI407177 Z15-447,Hona,497604,6877804
2015,2015-09-09T00:00:00Z,BI406631 Y15-142,Hona,667178,7046184
2015,2015-09-07T00:00:00Z,BI407291 Z15-561,Hona,416176,6880474
2015,2015-09-09T00:00:00Z,BI407167 Z15-437,Hona,489528,7036952
2015,2015-09-08T00:00:00Z,BI406611 Y15-122,Hona,671045,7041987
2015,2015-09-09T00:00:00Z,BI407083 Z15-353,Hane,546232,7043803
2015,2015-09-08T00:00:00Z,BI041076 ZF-188 Z15-555,Hona,488431,6978229
2015,2015-09-09T00:00:00Z,BI406679 Y15-190,Hona,664834,7069828
2015,2015-09-09T00:00:00Z,BI407217 Z15-487 +,Hane,533931,7106449
2015,2015-09-09T00:00:00Z,BI406993 Z15-263,Hona,428627,6892403
2015,2015-09-09T00:00:00Z,BI407212 Z15-482,Hona,573098,7087953
2015,2015-09-07T00:00:00Z,BI041159 ZF-28 Z15-469,Hona,430529,6902234
2015,2015-09-08T00:00:00Z,BI407278 Z15-548 +,Hane,408718,6969721
2015,2015-09-07T00:00:00Z,BI407334 Z15-604 +,Hona,411880,6940354
2015,2015-09-08T00:00:00Z,BI041129 ZF-249,Hona,433898,6891483
2015,2015-09-07T00:00:00Z,BI407154 Z15-424 +,Hona,499008,7108955
2015,2015-09-07T00:00:00Z,BI041435 ZM-250 +,Hane,447419,6900118
2015,2015-09-08T00:00:00Z,BI406960 Z15-230,Hane,497594,7098997
2015,2015-08-25T00:00:00Z,BI406660 Y15-171 +,Hane,576379,6946035
2015,2015-08-27T00:00:00Z,BI407317 Z15-587 +,Hane,439873,7013816
2015,2015-08-29T00:00:00Z,BI406722 Y15-233,Hane,663673,7068086
2015,2015-08-23T00:00:00Z,BI407047 Z15-317,Hane,512089,6985618
2015,2015-08-23T00:00:00Z,BI407215 Z15-485,Hona,540674,7128626
2015,2015-08-29T00:00:00Z,BI041047 ZF-157,Hona,506624,7047859
2015,2015-08-27T00:00:00Z,BI407073 Z15-343,Hane,510699,7084574
2015,2015-08-27T00:00:00Z,BI406722 Y15-233,Hane,656044,7072493
2015,2015-08-26T00:00:00Z,BI406798 Z15-068,Hane,503514,7134985
2015,2015-08-23T00:00:00Z,BI407047 Z15-317,Hane,510505,6985694
2015,2015-08-25T00:00:00Z,BI407039 Z15-309,Hona,403123,6902336
2015,2015-08-27T00:00:00Z,BI407317 Z15-587 +,Hane,449291,7009341
2015,2015-08-29T00:00:00Z,BI041079 ZF-195 +,Hona,507744,6941276
2015,2015-08-29T00:00:00Z,BI406670 Y15-181,Hona,617697,7013585
2015,2015-08-30T00:00:00Z,BI406556 Y15-067,Hane,643422,7047195
2015,2015-08-30T00:00:00Z,BI406654 Y15-165,Hona,583044,7090933
2015,2015-08-30T00:00:00Z,BI406570 Y15-081,Hane,642838,7047315
2015,2015-08-21T00:00:00Z,BI406604 Y15-115 +,Hane,670662,7060829
2015,2015-08-30T00:00:00Z,BI406663 Y15-174,Hona,657190,7032930
2015,2015-08-31T00:00:00Z,BI407166 Z15-436,Hona,523928,6964494
2015,2015-08-30T00:00:00Z,BI407251 Z15-521 +,Hane,543234,7035034
2015,2015-08-30T00:00:00Z,BI406604 Y15-115 +,Hane,672219,7064723
2015,2015-08-30T00:00:00Z,BI407124 Z15-394,Hona,552603,7026844
2015,2015-08-29T00:00:00Z,BI406409 NT134,Hane,479177,7044886
2015,2015-09-12T00:00:00Z,BI407105 Z15-375,Hona,479216,6877130
2015,2015-09-10T00:00:00Z,BI040993 ZF-100 +,Hona,512032,7125286
2015,2015-09-12T00:00:00Z,BI406932 Z15-202 +,Hane,504171,6961956
2015,2015-09-10T00:00:00Z,BI406676 Y15-187 +,Hane,537231,6969534
2015,2015-09-11T00:00:00Z,BI407353 Z15-623,Hona,558600,7087850
2015,2015-09-12T00:00:00Z,BI406665 Y15-176,Hane,528750,6945851
2015,2015-09-09T00:00:00Z,BI406700 Y15-211 +,Hane,612977,7025224
2015,2015-09-08T00:00:00Z,BI406945 Z15-215 +,Hona,391200,6913780
2015,2015-09-12T00:00:00Z,BI406558 Y15-069,Hane,545038,6943799
2015,2015-09-10T00:00:00Z,BI407369 Z15-639 +,Hane,528952,7027754
2015,2015-09-09T00:00:00Z,BI407361 Z15-631,Hona,469701,6857115
2015,2015-09-07T00:00:00Z,BI406961 Z15-231,Hane,561212,7017436
2015,2015-09-06T00:00:00Z,BI407326 Z15-596 +,Hane,546083,7018157
2015,2015-09-10T00:00:00Z,BI407060 Z15-330,Hona,451792,6836153
2015,2015-09-11T00:00:00Z,BI407185 Z15-455,Hona,540456,7023373
2015,2015-09-10T00:00:00Z,BI407064 Z15-334 +,Hona,386303,6928137
2015,2015-09-10T00:00:00Z,BI406928 Z15-198,Hona,505598,7057749
2015,2015-09-11T00:00:00Z,BI406665 Y15-176,Hane,537406,6949733
2015,2015-09-08T00:00:00Z,BI407264 Z15-534,Hane,456195,7172689
2015,2015-09-11T00:00:00Z,BI406665 Y15-176,Hane,537552,6950288
2015,2015-09-09T00:00:00Z,BI407298 Z15-568,Hona,536557,7123576
2015,2015-09-10T00:00:00Z,BI407154 Z15-424 +,Hona,502530,7102177
2015,2015-09-07T00:00:00Z,BI406728 Y15-239,Hona,608861,6960483
2015,2015-09-11T00:00:00Z,BI406632 Y15-143,Hona,538504,6921740
2015,2015-09-08T00:00:00Z,BI406945 Z15-215 +,Hona,397265,6914227
2015,2015-09-11T00:00:00Z,BI406503 Y15-014 +,Hane,533506,6921677
2015,2015-09-13T00:00:00Z,BI407152 Z15-422,Hona,468489,6888617
2015,2015-09-09T00:00:00Z,BI407227 Z15-497,Hona,442973,6972867
2015,2015-09-10T00:00:00Z,BI406682 Y15-193 +,Hane,576988,6932126
2015,2015-09-08T00:00:00Z,BI406602 Y15-113,Hane,538984,6966509
2015,2015-09-11T00:00:00Z,BI406665 Y15-176,Hane,527620,6946092
2015,2015-09-10T00:00:00Z,BI407355 Z15-625,Hane,543012,6958283
2015,2015-09-08T00:00:00Z,BI407297 W1902 Z15-567,Hane,544938,7015407
2015,2015-09-11T00:00:00Z,BI080768 AC2014-254,Hona,594380,7087308
2015,2015-09-08T00:00:00Z,BI406612 Y15-123,Hane,652880,6988150
2015,2015-09-12T00:00:00Z,BI406617 Y15-128,Hane,603865,7057701
2015,2015-09-12T00:00:00Z,BI406552 Y15-063,Hane,592500,6995230
2015,2015-09-12T00:00:00Z,BI407142 Z15-412,Hona,494849,6886115
2015,2015-09-10T00:00:00Z,BI406954 Z15-224,Hona,562840,7084680
2015,2015-09-11T00:00:00Z,BI407128 Z15-398,Hona,423676,6892189
2015,2015-09-11T00:00:00Z,BI407196 Z15-466 +,Hona,571091,7085044
2015,2015-09-12T00:00:00Z,BI407047 Z15-317,Hane,527678,6999792
2015,2015-09-11T00:00:00Z,BI407065 Z15-335 +,Hona,524210,7102352
2015,2015-09-10T00:00:00Z,BI406684 Y15-195,Hona,621000,7038000
2015,2015-09-07T00:00:00Z,BI406549 Y15-060,Hona,608462,6960955
2015,2015-09-10T00:00:00Z,BI041105 ZF-221 Z15-383,Hona,402729,6972407
2015,2015-09-10T00:00:00Z,BI407002 Z15-272 +,Hane,529210,7054921
2015,2015-09-13T00:00:00Z,BI041383 ZM-188 Z15-484 +,Hane,474149,6943189
2015,2015-09-11T00:00:00Z,BI407046 Z15-316,Hona,434397,6926947
2015,2015-09-10T00:00:00Z,BI406700 Y15-211 +,Hane,609422,7023651
2015,2015-09-07T00:00:00Z,BI407053 Z15-323,Hane,398523,6915519
2015,2015-09-08T00:00:00Z,BI407241 Z15-511,Hona,457629,7160065
2015,2015-09-13T00:00:00Z,BI407163 Z15-433 +,Hane,468694,6888567
2015,2015-09-11T00:00:00Z,BI407187 Z15-457,Hona,523742,7039369
2015,2015-09-11T00:00:00Z,BI406984 Z15-254,Hane,488522,7145217
2015,2015-09-11T00:00:00Z,BI400040 OP2,Hane,416279,6899414
2015,2015-09-11T00:00:00Z,BI406556 Y15-067,Hane,661063,7050283
2015,2015-09-09T00:00:00Z,BI407045 Z15-315,Hane,424349,6924244
2015,2015-09-11T00:00:00Z,BI406550 Y15-061,Hane,643489,7044684
2015,2015-09-10T00:00:00Z,BI407275 Z15-545,Hona,542089,7013007
2015,2015-09-10T00:00:00Z,BI406994 Z15-264 +,Hane,400614,6973299
2015,2015-09-07T00:00:00Z,BI406734 Z15-004,Hane,500058,7183977
